smaples,seq_mean,seqmax,seqmin,seq_anomaly,target_mean
2414,548899.7272727273,576651.0,529914.0,44749.0,8.566753387451172
2415,421697.2727272727,502749.0,357258.0,-145491.0,3.9623641967773438
2416,514214.36363636365,546543.0,476944.0,-36319.0,5.574974060058594
2417,906169.7272727273,1038565.0,719216.0,-294997.0,9.465049743652344
2418,81391.63636363637,99717.0,65931.0,-33786.0,2.5409889221191406
2419,352694.36363636365,431583.0,163087.0,240943.0,6.858539581298828
2420,903713.3636363636,997162.0,792091.0,-197839.0,8.740669250488281
2421,81881.09090909091,232592.0,13622.0,-129210.0,2.5240745544433594
2422,864068.0909090909,931213.0,823984.0,-24930.0,13.225528717041016
2423,738959.2727272727,827478.0,690749.0,108488.0,14.065666198730469
2424,248332.72727272726,279383.0,139296.0,34852.0,3.231792449951172
2425,84497.09090909091,90753.0,74883.0,5795.0,1.7194290161132812
2426,126037.18181818182,172865.0,76983.0,-95882.0,0.6027374267578125
2427,182465.72727272726,239265.0,69401.0,160699.0,4.096958160400391
2428,222889.0,297291.0,165562.0,131729.0,4.5435028076171875
2429,619888.7272727273,772651.0,470103.0,-277742.0,7.893619537353516
2430,811280.9090909091,857618.0,711504.0,62647.0,6.277797698974609
2431,245241.36363636365,296328.0,203937.0,92391.0,5.718631744384766
2432,341732.1818181818,390428.0,189500.0,-146145.0,3.011859893798828
2433,318689.54545454547,414762.0,175761.0,239001.0,6.2054290771484375
2434,349093.63636363635,540948.0,217597.0,-323351.0,2.3896942138671875
2435,224360.0,289040.0,177206.0,-98679.0,2.2344818115234375
2436,973074.9090909091,1003648.0,931553.0,39400.0,14.699470520019531
2437,459481.9090909091,535304.0,414432.0,116125.0,13.087932586669922
2438,288151.7272727273,387290.0,192116.0,-195174.0,1.1160240173339844
2439,537704.3636363636,605793.0,466134.0,-79810.0,4.919574737548828
2440,168399.0909090909,245697.0,119810.0,8942.0,4.885108947753906
2441,538809.3636363636,623656.0,483707.0,-92535.0,7.505531311035156
2442,261926.27272727274,426932.0,147605.0,-277800.0,3.110595703125
2443,168476.0,193741.0,152867.0,28657.0,3.6436233520507812
2444,1090014.4545454546,1306191.0,290559.0,-1005192.0,18.10076141357422
2445,214610.9090909091,439673.0,102418.0,284343.0,13.179088592529297
2446,282829.63636363635,317436.0,232667.0,79701.0,4.234333038330078
2447,345633.9090909091,394009.0,294414.0,-54828.0,5.4611358642578125
2448,484211.63636363635,589723.0,14950.0,54657.0,5.457756042480469
2449,274383.8181818182,311859.0,204041.0,47637.0,4.294437408447266
2450,411386.63636363635,645124.0,324083.0,257638.0,12.166881561279297
2451,700465.5454545454,1034002.0,319386.0,-714616.0,4.757904052734375
2452,178669.18181818182,244750.0,66766.0,27266.0,2.2867088317871094
2453,1323804.6363636365,1399112.0,1239494.0,159618.0,20.49864959716797
2454,162734.36363636365,313862.0,59881.0,-234295.0,0.9355239868164062
2455,1052234.5454545454,1122325.0,976328.0,77609.0,17.23528289794922
2456,1249856.0909090908,1311090.0,1209126.0,-19909.0,21.035083770751953
2457,493277.45454545453,568131.0,425048.0,27698.0,5.696952819824219
2458,1002172.4545454546,1232453.0,731262.0,501191.0,23.040355682373047
2459,437734.8181818182,541593.0,333769.0,207824.0,9.680408477783203
2460,217077.54545454544,268865.0,0.0,54656.0,4.629920959472656
2461,309488.45454545453,353500.0,235162.0,51102.0,6.216075897216797
2462,108632.90909090909,133727.0,90634.0,-24390.0,0.600067138671875
2463,125573.81818181818,179421.0,40792.0,138629.0,3.0628204345703125
2464,872104.4545454546,937703.0,818548.0,-63903.0,13.496818542480469
2465,854868.0,958290.0,761705.0,188495.0,15.504718780517578
2466,548671.2727272727,716604.0,415966.0,300638.0,12.55068588256836
2467,414685.54545454547,445980.0,378817.0,-55647.0,3.7871551513671875
2468,1350497.4545454546,1586174.0,569747.0,231627.0,24.0277099609375
2469,1342212.0,1393369.0,1299450.0,60908.0,22.286331176757812
2470,89225.18181818182,125590.0,42631.0,76674.0,1.2711143493652344
2471,663720.0909090909,688475.0,634271.0,24937.0,9.649726867675781
2472,232759.36363636365,240728.0,218579.0,11211.0,3.5240745544433594
2473,522779.36363636365,627009.0,443084.0,183925.0,10.38619613647461
2474,1185696.1818181819,1216701.0,1148003.0,20280.0,16.577564239501953
2475,449865.9090909091,490292.0,396920.0,3662.0,4.674415588378906
2476,752689.4545454546,803430.0,663780.0,-129021.0,11.026378631591797
2477,349425.8181818182,480641.0,0.0,139134.0,4.7149505615234375
2478,452138.8181818182,558048.0,45668.0,101497.0,8.857662200927734
2479,970056.1818181818,2129521.0,777103.0,-160592.0,12.529380798339844
2480,1059445.7272727273,1164300.0,765365.0,155728.0,17.095020294189453
2481,460767.36363636365,498721.0,421728.0,-22631.0,6.866062164306641
2482,1025157.0,1392619.0,487942.0,716467.0,21.788043975830078
2483,282284.54545454547,485757.0,72719.0,-413038.0,3.5497589111328125
2484,469491.2727272727,534443.0,264769.0,194296.0,6.002128601074219
2485,190691.27272727274,227816.0,158090.0,-19546.0,2.3789710998535156
2486,814619.7272727273,934306.0,609957.0,308156.0,10.464218139648438
2487,365789.8181818182,462618.0,223762.0,238856.0,9.581615447998047
2488,459596.0,552408.0,341260.0,-147837.0,4.604900360107422
2489,373908.63636363635,392356.0,360474.0,31129.0,8.49039077758789
2490,654415.2727272727,917975.0,207649.0,434996.0,10.74972152709961
2491,356226.54545454547,468500.0,100591.0,-367909.0,6.781337738037109
2492,480731.54545454547,558171.0,429542.0,-88756.0,7.824665069580078
2493,668528.1818181818,816243.0,479247.0,336996.0,14.938095092773438
2494,1090098.0909090908,1182933.0,993375.0,189558.0,18.876266479492188
2495,546987.7272727273,691252.0,371576.0,-285700.0,4.551475524902344
2496,250956.27272727274,283114.0,233494.0,26362.0,2.0261573791503906
2497,695129.7272727273,758449.0,615648.0,-52010.0,6.614994049072266
2498,1023520.1818181818,1279815.0,815734.0,464081.0,19.40917205810547
2499,1034420.1818181818,1095180.0,966042.0,110257.0,13.93143081665039
2500,702698.3636363636,735046.0,667149.0,-745.0,11.783012390136719
2501,1357746.5454545454,1595038.0,1101631.0,493407.0,22.803035736083984
2502,211516.45454545456,321761.0,58062.0,263699.0,6.585201263427734
2503,466199.9090909091,530492.0,384333.0,102046.0,7.833919525146484
2504,428430.9090909091,513962.0,370240.0,-88664.0,4.670848846435547
2505,444842.0909090909,464451.0,424896.0,35727.0,8.44491195678711
2506,424753.1818181818,492826.0,357720.0,135106.0,8.016460418701172
2507,302790.36363636365,352538.0,273004.0,66438.0,6.293712615966797
2508,761520.6363636364,845221.0,727439.0,-57128.0,15.704654693603516
2509,697476.5454545454,760377.0,588621.0,-112991.0,7.937702178955078
2510,810593.8181818182,1127890.0,542000.0,585890.0,20.705425262451172
2511,292098.36363636365,352115.0,263924.0,-81377.0,3.4535140991210938
2512,1327886.3636363635,1414046.0,1213100.0,-200946.0,18.170166015625
2513,867043.9090909091,921810.0,773030.0,104878.0,13.67647933959961
2514,630363.2727272727,808449.0,395038.0,413411.0,15.13162612915039
2515,73551.90909090909,95062.0,57194.0,-30320.0,1.0762710571289062
2516,544843.0,603745.0,502270.0,32013.0,8.91506576538086
2517,569581.7272727273,601359.0,506366.0,64896.0,8.902153015136719
2518,1325016.6363636365,1568969.0,1053589.0,515380.0,21.404762268066406
2519,770981.9090909091,937700.0,581685.0,356015.0,10.47250747680664
2520,713221.6363636364,786391.0,660066.0,-126325.0,6.9245758056640625
2521,585994.0,802423.0,0.0,189557.0,11.129451751708984
2522,692647.2727272727,727234.0,611863.0,-104395.0,7.358612060546875
2523,762722.4545454546,798065.0,600800.0,41890.0,10.784748077392578
2524,335892.45454545453,426245.0,263187.0,143468.0,6.372749328613281
2525,316041.8181818182,377375.0,253056.0,124319.0,4.169788360595703
2526,392185.9090909091,446200.0,317992.0,109648.0,5.656963348388672
2527,265685.54545454547,332996.0,213627.0,119369.0,6.279201507568359
2528,980702.4545454546,1003758.0,953286.0,-31101.0,15.442176818847656
2529,1003535.0,1032754.0,968951.0,-47531.0,13.296520233154297
2530,348621.2727272727,459340.0,268143.0,175953.0,6.562583923339844
2531,654375.9090909091,819548.0,525856.0,293692.0,15.166095733642578
2532,197063.54545454544,212072.0,189287.0,22065.0,4.248359680175781
2533,321899.0909090909,385436.0,241958.0,-14664.0,2.6524810791015625
2534,798514.5454545454,840931.0,763672.0,-77259.0,12.391963958740234
2535,706660.7272727273,774764.0,634331.0,140433.0,10.491573333740234
2536,1221061.9090909092,1261392.0,1145450.0,-115942.0,17.253185272216797
2537,448559.45454545453,527993.0,366966.0,161027.0,10.073352813720703
2538,674750.3636363636,811627.0,621816.0,-167910.0,6.831020355224609
2539,972185.6363636364,1142963.0,380224.0,-102179.0,12.198921203613281
2540,463447.8181818182,529768.0,413980.0,-103047.0,4.909404754638672
2541,365882.63636363635,414106.0,322867.0,-88033.0,5.174186706542969
2542,340953.9090909091,443198.0,273045.0,-170153.0,3.9358978271484375
2543,333638.45454545453,352024.0,303751.0,31789.0,4.5862884521484375
2544,416087.9090909091,554182.0,280665.0,273517.0,11.07040786743164
2545,764269.5454545454,944807.0,308646.0,-258209.0,11.347583770751953
2546,1012438.0,1093382.0,859334.0,195727.0,13.153411865234375
2547,690842.1818181818,727540.0,650084.0,49592.0,9.322330474853516
2548,858631.2727272727,1026556.0,0.0,-888871.0,14.114173889160156
2549,241842.0,278247.0,71450.0,-96863.0,2.446239471435547
2550,82452.36363636363,123103.0,40083.0,-83020.0,0.6108512878417969
2551,187410.0,235628.0,130586.0,105042.0,3.498790740966797
2552,159410.81818181818,202387.0,126521.0,-75866.0,1.2207107543945312
2553,136841.72727272726,218781.0,0.0,129964.0,3.341411590576172
2554,380269.8181818182,425036.0,334542.0,51538.0,5.515983581542969
2555,317730.36363636365,442541.0,113079.0,329462.0,8.25875473022461
2556,301301.9090909091,332754.0,275265.0,55347.0,4.651393890380859
2557,186219.72727272726,382528.0,42260.0,-288285.0,1.5366935729980469
2558,1425876.4545454546,1536938.0,1302072.0,-192466.0,19.51712417602539
2559,739813.2727272727,756208.0,699797.0,56411.0,13.375801086425781
2560,362534.8181818182,473796.0,205781.0,-182901.0,8.339832305908203
2561,496773.0909090909,665606.0,54022.0,251025.0,7.842384338378906
2562,504170.9090909091,598310.0,254871.0,343439.0,9.519123077392578
2563,412852.7272727273,565385.0,224479.0,-340906.0,2.5147323608398438
2564,469666.9090909091,544634.0,402104.0,-30404.0,6.259834289550781
2565,1008410.2727272727,1043090.0,968378.0,41063.0,15.15557861328125
2566,671075.2727272727,773042.0,534197.0,-238210.0,7.437267303466797
2567,912554.2727272727,1014690.0,838718.0,-170774.0,13.956844329833984
2568,532658.7272727273,642155.0,470189.0,171966.0,12.80328369140625
2569,776512.7272727273,861659.0,690982.0,-138611.0,10.687667846679688
2570,639998.6363636364,697249.0,607523.0,-39636.0,9.888221740722656
2571,1071559.0909090908,1176640.0,1021689.0,120821.0,16.37071990966797
2572,1579112.0909090908,1619965.0,1552708.0,-57993.0,22.11124038696289
2573,287931.9090909091,395397.0,197429.0,197968.0,5.798641204833984
2574,421530.7272727273,556453.0,285954.0,-162225.0,7.513069152832031
2575,110750.54545454546,130300.0,76847.0,-53015.0,0.674652099609375
2576,865032.8181818182,1090271.0,477391.0,534914.0,15.761333465576172
2577,934227.7272727273,1179828.0,442235.0,-686502.0,14.381351470947266
2578,386230.1818181818,928771.0,0.0,-111548.0,5.397609710693359
2579,211750.0,243396.0,174531.0,32240.0,2.7919769287109375
2580,533895.4545454546,669592.0,0.0,-71786.0,5.9755859375
2581,432335.0909090909,475187.0,390236.0,60677.0,6.365306854248047
2582,288909.8181818182,319108.0,224701.0,-29026.0,3.076404571533203
2583,1167324.7272727273,1245446.0,1119232.0,-111351.0,16.775344848632812
2584,582658.2727272727,608473.0,547984.0,27747.0,6.855766296386719
2585,291551.8181818182,391329.0,198726.0,83857.0,8.147891998291016
2586,1164850.5454545454,1319065.0,763868.0,238435.0,15.086223602294922
2587,295847.54545454547,400330.0,261397.0,138933.0,10.141830444335938
2588,669272.5454545454,761373.0,628977.0,78428.0,13.747001647949219
2589,656809.2727272727,765040.0,585660.0,179380.0,12.320610046386719
2590,599155.5454545454,615937.0,571167.0,41973.0,11.05813980102539
2591,848286.0909090909,901557.0,791177.0,-26941.0,5.9936981201171875
2592,658297.1818181818,675117.0,641191.0,13649.0,7.396728515625
2593,379836.0,537939.0,199587.0,338352.0,9.458786010742188
2594,220954.27272727274,296655.0,89868.0,-149652.0,0.6449623107910156
2595,424088.0,505359.0,151340.0,-148502.0,4.359653472900391
2596,693324.3636363636,724288.0,667537.0,-33594.0,8.678424835205078
2597,81810.45454545454,128283.0,54269.0,-73654.0,2.7253646850585938
2598,470305.36363636365,492743.0,451147.0,-27932.0,4.7646026611328125
2599,718627.5454545454,861830.0,156313.0,-13379.0,11.747650146484375
2600,945669.6363636364,1074958.0,830192.0,226747.0,12.947929382324219
2601,623039.5454545454,793183.0,323173.0,449410.0,11.465885162353516
2602,925248.2727272727,1535239.0,446591.0,-65285.0,25.501399993896484
2603,227310.36363636365,275714.0,90898.0,112072.0,5.2873687744140625
2604,584159.6363636364,650157.0,476420.0,-145000.0,4.82293701171875
2605,514802.0909090909,571756.0,496387.0,49239.0,11.740119934082031
2606,597932.9090909091,728917.0,538096.0,190821.0,14.413032531738281
2607,373051.0,448059.0,261326.0,-143254.0,4.247322082519531
2608,195906.54545454544,234173.0,151772.0,-76037.0,1.6042938232421875
2609,784105.7272727273,835500.0,675879.0,149398.0,16.804019927978516
2610,964421.0909090909,1151847.0,762394.0,389453.0,17.299983978271484
2611,645097.1818181818,713569.0,588447.0,-125122.0,9.237682342529297
2612,1315494.8181818181,1417737.0,1241410.0,149902.0,21.85076904296875
2613,409574.7272727273,571601.0,278595.0,38581.0,11.009132385253906
2614,461287.0909090909,498329.0,400535.0,81866.0,7.967197418212891
2615,1333418.3636363635,1420303.0,1144405.0,185265.0,14.452373504638672
2616,508160.63636363635,550093.0,467549.0,58693.0,5.472736358642578
2617,445502.8181818182,481874.0,418199.0,-46177.0,5.697544097900391
2618,291201.54545454547,331027.0,252050.0,-45891.0,4.4304962158203125
2619,361612.45454545453,561902.0,295799.0,266103.0,10.470497131347656
2620,642948.6363636364,728721.0,466527.0,-225468.0,6.383495330810547
2621,1000871.1818181818,1158178.0,866925.0,-133968.0,16.010143280029297
2622,1318662.5454545454,1418168.0,1234685.0,145614.0,22.970184326171875
2623,568572.8181818182,603829.0,543385.0,27055.0,8.445842742919922
2624,536598.6363636364,646097.0,401957.0,220566.0,9.150230407714844
2625,1673657.3636363635,1701616.0,1609889.0,-76489.0,24.45676040649414
2626,462856.54545454547,568006.0,337518.0,230488.0,9.743244171142578
2627,539732.4545454546,627929.0,471046.0,40583.0,12.692028045654297
2628,647789.0,772110.0,525136.0,246974.0,14.61248779296875
2629,215537.54545454544,263324.0,152760.0,110564.0,5.423942565917969
2630,551779.0,787034.0,264231.0,483738.0,13.347496032714844
2631,273984.1818181818,289723.0,254471.0,-14458.0,3.323322296142578
2632,618833.8181818182,723484.0,506460.0,217024.0,13.49582290649414
2633,933358.8181818182,1029875.0,832503.0,160324.0,13.028911590576172
2634,913765.1818181818,1003769.0,831859.0,149880.0,17.69830322265625
2635,365788.7272727273,385584.0,355481.0,8435.0,5.397346496582031
2636,739887.8181818182,881549.0,495026.0,386523.0,13.202701568603516
2637,637074.9090909091,692701.0,525786.0,122481.0,9.671222686767578
2638,1281478.0,1372748.0,1227701.0,119371.0,21.404193878173828
2639,882155.1818181818,920925.0,838337.0,-10603.0,14.374488830566406
2640,985065.5454545454,1244083.0,0.0,-938932.0,21.36187744140625
2641,525532.1818181818,599037.0,402473.0,93714.0,8.529029846191406
2642,448302.8181818182,571808.0,335364.0,236444.0,10.259357452392578
2643,722117.1818181818,768391.0,521602.0,205315.0,9.009078979492188
2644,288410.8181818182,503057.0,54439.0,360377.0,11.826534271240234
2645,473012.8181818182,522136.0,424688.0,82884.0,4.901752471923828
2646,398588.63636363635,508416.0,286482.0,-213120.0,2.867115020751953
2647,256168.63636363635,342648.0,174516.0,168132.0,7.178791046142578
2648,395276.36363636365,479317.0,315107.0,-164210.0,3.943195343017578
2649,736733.9090909091,872351.0,417244.0,-274154.0,10.244991302490234
2650,452765.7272727273,573870.0,349699.0,-224171.0,3.49566650390625
2651,408790.9090909091,490659.0,317674.0,172985.0,9.07705307006836
2652,205144.27272727274,227978.0,167764.0,48217.0,3.260639190673828
2653,201551.45454545456,227307.0,186073.0,22724.0,2.1797027587890625
2654,276490.63636363635,297199.0,243093.0,-16400.0,3.832019805908203
2655,1013559.0909090909,1115839.0,961533.0,-106031.0,15.236526489257812
2656,975019.2727272727,1002843.0,935538.0,44721.0,13.54403305053711
2657,714484.2727272727,802519.0,600045.0,156744.0,9.990562438964844
2658,674556.0909090909,696977.0,639949.0,-12199.0,11.282768249511719
2659,804783.1818181818,915258.0,706890.0,208368.0,15.292160034179688
2660,1164105.2727272727,1221184.0,1115875.0,-41112.0,16.080726623535156
2661,1052570.3636363635,1126264.0,927460.0,160518.0,16.95013427734375
2662,485128.54545454547,612981.0,300112.0,265459.0,10.392448425292969
2663,741676.1818181818,866997.0,560739.0,300312.0,12.425594329833984
2664,1083429.5454545454,1148737.0,1027351.0,112347.0,18.164188385009766
2665,1091051.7272727273,1363416.0,739366.0,624050.0,22.007366180419922
2666,615391.3636363636,673309.0,533596.0,95293.0,7.364723205566406
2667,477972.45454545453,567335.0,366044.0,22769.0,8.573211669921875
2668,511656.54545454547,527276.0,496999.0,25462.0,10.699787139892578
2669,615621.0,678245.0,570171.0,107269.0,12.018131256103516
2670,799673.1818181818,981705.0,678426.0,303279.0,16.44546890258789
2671,536615.1818181818,682697.0,48484.0,-498447.0,10.882343292236328
2672,637011.4545454546,745714.0,531925.0,195754.0,11.386676788330078
2673,378032.0,496060.0,222405.0,195041.0,8.45022964477539
2674,343666.36363636365,387781.0,252430.0,-123464.0,1.7355499267578125
2675,1010957.8181818182,1046580.0,935478.0,82689.0,15.184684753417969
2676,1158184.8181818181,1188696.0,1124957.0,-15232.0,16.39501953125
2677,226239.36363636365,283018.0,186350.0,59942.0,6.131256103515625
2678,1094506.8181818181,1128495.0,1038189.0,74091.0,15.251121520996094
2679,1307925.1818181819,1357448.0,1243503.0,-96460.0,20.50564193725586
2680,163473.9090909091,175691.0,153297.0,5429.0,2.959972381591797
2681,757409.6363636364,887365.0,662211.0,225154.0,10.467796325683594
2682,382228.9090909091,502642.0,5394.0,203567.0,5.5824737548828125
2683,505649.2727272727,579004.0,458058.0,-120946.0,6.058757781982422
2684,452294.7272727273,523024.0,369318.0,153706.0,8.909648895263672
2685,401035.2727272727,445966.0,305596.0,140370.0,6.485328674316406
2686,440312.2727272727,494248.0,404525.0,-66800.0,5.1775360107421875
2687,613253.3636363636,646990.0,574551.0,72439.0,9.947582244873047
2688,157522.45454545456,170332.0,146090.0,-24242.0,1.5674629211425781
2689,161059.0909090909,191852.0,107960.0,57762.0,1.5778579711914062
2690,302442.1818181818,444773.0,215899.0,226458.0,8.423492431640625
2691,262860.0909090909,322163.0,218755.0,71582.0,5.062015533447266
2692,378209.45454545453,560722.0,108307.0,292747.0,7.6954803466796875
2693,343463.7272727273,371303.0,310169.0,9498.0,5.700931549072266
2694,192925.63636363635,255914.0,70378.0,-179788.0,1.2735824584960938
2695,17967.636363636364,25971.0,11045.0,14926.0,0.5471687316894531
2696,515402.45454545453,576394.0,485813.0,74454.0,10.749675750732422
2697,341028.36363636365,395694.0,232975.0,-133706.0,2.5420303344726562
2698,899937.8181818182,924460.0,828320.0,94924.0,15.256912231445312
2699,821181.9090909091,930096.0,0.0,-36940.0,10.768203735351562
2700,373707.8181818182,451652.0,171131.0,-105140.0,5.306114196777344
2701,1108100.7272727273,1139805.0,1082632.0,49816.0,18.914257049560547
2702,1107231.0,1433901.0,506397.0,567875.0,20.421096801757812
2703,549883.0909090909,613486.0,426956.0,185145.0,6.985897064208984
2704,839761.4545454546,899099.0,805480.0,88450.0,13.02968978881836
2705,118978.09090909091,196176.0,90009.0,86237.0,4.652828216552734
2706,1057623.1818181819,1177990.0,896500.0,269219.0,16.11635971069336
2707,616075.0909090909,745110.0,421372.0,52705.0,10.901145935058594
2708,168508.18181818182,204465.0,122405.0,74656.0,3.4229087829589844
2709,464579.36363636365,542704.0,412374.0,122570.0,9.314277648925781
2710,632810.8181818182,779725.0,46646.0,288525.0,12.699371337890625
2711,1041282.3636363636,1165737.0,916750.0,223748.0,15.237918853759766
2712,345509.36363636365,409530.0,257168.0,-133087.0,2.7437667846679688
2713,1061740.8181818181,1073744.0,1036302.0,-7367.0,13.385688781738281
2714,95148.36363636363,119151.0,66098.0,51959.0,3.385326385498047
2715,88619.63636363637,178890.0,30503.0,-146624.0,1.5075721740722656
2716,531060.3636363636,559074.0,506162.0,-39837.0,9.420440673828125
2717,228492.9090909091,251053.0,153674.0,-18350.0,2.1775283813476562
2718,388841.2727272727,442799.0,300311.0,142488.0,7.784236907958984
2719,364105.8181818182,478409.0,236540.0,241869.0,7.661293029785156
2720,234233.63636363635,305108.0,198648.0,106460.0,4.442630767822266
2721,980711.0909090909,1046917.0,890932.0,155985.0,16.363739013671875
2722,111508.27272727272,152944.0,87735.0,-56016.0,0.6181869506835938
2723,575744.2727272727,1031821.0,131756.0,900065.0,11.206863403320312
2724,864994.2727272727,937251.0,831940.0,101160.0,16.658523559570312
2725,650845.2727272727,673121.0,618841.0,26826.0,8.992767333984375
2726,472173.0,598273.0,412463.0,173369.0,8.572601318359375
2727,135004.81818181818,185749.0,90296.0,90346.0,3.2360763549804688
2728,418949.36363636365,437604.0,397469.0,-3938.0,7.077831268310547
2729,352004.9090909091,457791.0,289420.0,148740.0,6.724391937255859
2730,241129.54545454544,273118.0,217222.0,-55896.0,2.4088516235351562
2731,426330.7272727273,504571.0,340276.0,164295.0,7.977470397949219
2732,327444.63636363635,393840.0,247228.0,-100407.0,4.333793640136719
2733,292349.1818181818,333145.0,233565.0,-93288.0,3.847015380859375
2734,170675.81818181818,207210.0,141172.0,51759.0,4.943576812744141
2735,514937.45454545453,565601.0,481950.0,81508.0,8.335872650146484
2736,664916.7272727273,780586.0,536244.0,-228020.0,11.262344360351562
2737,944421.0909090909,1002324.0,884586.0,-50837.0,12.146881103515625
2738,999842.1818181818,1050067.0,958646.0,-27380.0,15.116863250732422
2739,1686559.0909090908,1860014.0,879161.0,-64841.0,22.907470703125
2740,294170.8181818182,526447.0,146719.0,379728.0,13.360115051269531
2741,843037.0,1046577.0,726957.0,-313114.0,12.557121276855469
2742,318847.63636363635,444999.0,191915.0,-253084.0,3.0729446411132812
2743,139660.36363636365,153675.0,131145.0,22530.0,2.4738121032714844
2744,192739.81818181818,212372.0,135329.0,69832.0,3.5337982177734375
2745,657476.5454545454,686783.0,622548.0,-57448.0,5.674289703369141
2746,561848.3636363636,595505.0,456537.0,3043.0,7.395603179931641
2747,327499.0909090909,371476.0,242670.0,-54540.0,1.9566459655761719
2748,248841.27272727274,283652.0,204284.0,-54482.0,2.1523590087890625
2749,578187.3636363636,791436.0,333066.0,458370.0,12.380378723144531
2750,161748.63636363635,171782.0,145280.0,26378.0,2.1004066467285156
2751,627279.5454545454,920542.0,479224.0,-437538.0,5.963527679443359
2752,310093.8181818182,346728.0,256042.0,90620.0,3.593364715576172
2753,119209.81818181818,139473.0,67280.0,67524.0,2.267742156982422
2754,376097.9090909091,436737.0,190032.0,-88137.0,3.4584388732910156
2755,379776.8181818182,405057.0,355629.0,7745.0,7.482902526855469
2756,928380.2727272727,956032.0,878258.0,76883.0,9.8970947265625
2757,522131.7272727273,584466.0,398400.0,156073.0,9.37569808959961
2758,969237.3636363636,1118410.0,787321.0,-331089.0,9.162471771240234
2759,298003.63636363635,334226.0,275080.0,52581.0,3.721546173095703
2760,258271.72727272726,299141.0,232128.0,55542.0,5.4241943359375
2761,432697.0,468107.0,376784.0,62694.0,5.7350616455078125
2762,938698.8181818182,995026.0,838155.0,-139234.0,12.578742980957031
2763,593439.0909090909,777722.0,333030.0,444692.0,12.899646759033203
2764,330216.54545454547,360613.0,271020.0,89593.0,7.020000457763672
2765,673451.5454545454,709474.0,629882.0,65903.0,9.917583465576172
2766,617505.4545454546,759852.0,482052.0,277800.0,12.924259185791016
2767,895849.0,997922.0,726998.0,270924.0,17.457965850830078
2768,542297.0,576313.0,509806.0,32359.0,9.362110137939453
2769,395441.7272727273,462838.0,347889.0,-106280.0,7.373058319091797
2770,552820.3636363636,656292.0,485729.0,-170563.0,8.617805480957031
2771,711912.4545454546,770429.0,633026.0,108976.0,10.478046417236328
2772,84820.0,102552.0,74087.0,14429.0,1.7974395751953125
2773,923838.4545454546,1920372.0,705899.0,-158711.0,10.544483184814453
2774,442761.1818181818,506001.0,280212.0,-43164.0,3.9059829711914062
2775,756530.8181818182,902263.0,590887.0,311376.0,10.226036071777344
2776,291520.54545454547,360827.0,229458.0,131369.0,5.4594573974609375
2777,1065456.5454545454,1120767.0,968582.0,-125671.0,15.667659759521484
2778,682700.4545454546,758593.0,572774.0,185819.0,13.307144165039062
2779,599773.5454545454,703657.0,503928.0,176471.0,12.339351654052734
2780,190439.72727272726,281657.0,103985.0,176677.0,5.272060394287109
2781,1331903.4545454546,1417734.0,1267548.0,147135.0,20.443950653076172
2782,360966.45454545453,396796.0,307809.0,43356.0,6.344268798828125
2783,355882.36363636365,381830.0,332643.0,41336.0,6.512355804443359
2784,279383.9090909091,316065.0,238953.0,77112.0,5.928413391113281
2785,217420.72727272726,253232.0,165223.0,51097.0,5.3961029052734375
2786,337261.9090909091,398340.0,258718.0,-138870.0,4.5966339111328125
2787,624157.0,677765.0,553405.0,-77447.0,4.675148010253906
2788,912560.2727272727,1125275.0,764670.0,333228.0,16.714046478271484
2789,166642.72727272726,250576.0,90318.0,160258.0,5.194805145263672
2790,114858.0,147039.0,53348.0,63286.0,1.9449501037597656
2791,644782.7272727273,696481.0,607162.0,89319.0,9.272281646728516
2792,403172.9090909091,419661.0,380745.0,-38916.0,7.4834442138671875
2793,967910.0909090909,1049431.0,776551.0,-238242.0,11.005485534667969
2794,181811.45454545456,198021.0,167496.0,-11733.0,3.4031906127929688
2795,196005.45454545456,223933.0,160033.0,11472.0,2.393115997314453
2796,702089.0,727879.0,659012.0,-66501.0,9.10708999633789
2797,1089995.7272727273,1266722.0,939009.0,127109.0,17.817745208740234
2798,381662.8181818182,399022.0,339729.0,-19856.0,3.5161399841308594
2799,70533.0,118502.0,22696.0,58931.0,1.5614700317382812
2800,918265.7272727273,1002736.0,807526.0,-178399.0,12.907600402832031
2801,378958.7272727273,447379.0,236998.0,185789.0,4.532680511474609
2802,183685.18181818182,243378.0,141284.0,-87140.0,3.1424179077148438
2803,195308.36363636365,267014.0,91736.0,175278.0,6.173885345458984
2804,474004.9090909091,587811.0,385049.0,202762.0,10.04067611694336
2805,467158.63636363635,509538.0,389118.0,-103425.0,7.423397064208984
2806,284120.8181818182,307437.0,265943.0,-16665.0,5.330547332763672
2807,205832.0909090909,294168.0,46599.0,88334.0,5.2218170166015625
2808,202275.81818181818,227730.0,177314.0,21394.0,4.278785705566406
2809,724403.4545454546,958531.0,233924.0,-245928.0,7.558799743652344
2810,484194.45454545453,652227.0,235402.0,-3398.0,5.759838104248047
2811,864121.7272727273,887954.0,834582.0,-49766.0,11.53561782836914
2812,574387.5454545454,605161.0,548304.0,-45470.0,4.871662139892578
2813,400706.63636363635,600746.0,272515.0,312095.0,11.355205535888672
2814,1035230.6363636364,1123241.0,961120.0,-131494.0,10.912921905517578
2815,320899.54545454547,466826.0,204007.0,174124.0,8.423046112060547
